"query_id";"query_text";"source_dataset_id";"source_title";"query_variant";"mode";"model";"rank";"returned_title";"returned_url_or_doi";"matched_dataset_id";"is_relevant";"match_confidence";"link_valid";"justification"
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gemma3:27b";"1";"German Election Study 1972";"https://doi.org/10.4119/16377";"ZA3073";"0";"0.8936170212765957";"False";"This study focuses on voter behavior, attitudes, and political participation during the 1972 federal election in Germany. It covers a range of political and social attitudes."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gemma3:27b";"2";"German Election Study 1976";"https://doi.org/10.4119/16381";"ZA3073";"0";"0.8936170212765957";"False";"Similar to the 1972 study, this focuses on the 1976 federal election and captures political attitudes and voting behavior."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gemma3:27b";"3";"German Election Study 1980";"https://doi.org/10.4119/16385";"ZA3073";"0";"0.8936170212765957";"False";"This study covers the 1980 federal election and contains data on voter behavior, political attitudes and demographic variables."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gemma3:27b";"4";"Values Survey 1981 - Germany";"https://doi.org/10.4119/16745";"ZA3062";"0";"0.8571428571428571";"False";"While not solely focused on political *behavior*, this survey investigates values and beliefs which strongly influence political attitudes in Germany, and includes data from 1981."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gemma3:27b";"5";"Political Attitudes in West Germany 1979-1982";"https://doi.org/10.4119/16611";"ZA6975";"0";"1.0";"False";"This dataset specifically examines political attitudes in West Germany during the late 1970s and early 1980s."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gemma3:27b";"6";"Datafile: Attitudes toward political action, West Germany 1970-1979";"https://doi.org/10.4119/15961";"";"0";"0.0";"False";"This datafile specifically covers attitudes toward political actions in West Germany over much of the 1970s."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gemma3:27b";"7";"Allensbach Public Opinion Panel (various years including 1970s)";"https://doi.org/10.4119/18829";"";"0";"0.0";"False";"The Allenbach Panel provides ongoing data on public opinion in Germany. Data from the 1970s are available within this larger dataset, though filtering is required."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"1";"Wahlen und politische Einstellungen in Deutschland (1972)";"https://search.gesis.org/research_data/ZA0067";"ZA0067";"0";"1.0";"True";"This dataset covers elections and political attitudes in Germany in 1972, directly addressing political behaviour and attitudes during the 1970s."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"2";"ALLBUS 1980 (German General Social Survey)";"https://search.gesis.org/research_data/ZA0840";"ZA0840";"1";"1.0";"True";"Although from 1980, ALLBUS surveys capture attitudes and behaviours for trends in the late 1970s and include retrospective political behaviour questions."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"3";"Politische Einstellungen, politische Partizipation und politisches Wissen in der Bundesrepublik Deutschland, 1976";"https://search.gesis.org/research_data/ZA0845";"ZA0845";"0";"1.0";"True";"This dataset specifically focuses on political attitudes, participation, and knowledge in 1976 in West Germany."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"4";"Politische Einstellungen und Verhalten im Bundestagswahlkampf 1976";"https://search.gesis.org/research_data/ZA0867";"ZA0867";"0";"1.0";"True";"This study covers political attitudes and behaviours in the context of the 1976 federal election campaign."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"5";"Wahlstudie Bundestagswahl 1976 (German Longitudinal Election Study)";"https://search.gesis.org/research_data/ZA0940";"ZA0940";"0";"1.0";"True";"This is a major election study on voting behaviour and attitudes captured during the 1976 federal election in Germany."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"6";"Politische Einstellungen und Sozialstruktur in der Bundesrepublik Deutschland 1970";"https://search.gesis.org/research_data/ZA0062";"ZA0062";"0";"1.0";"True";"This dataset directly addresses political attitudes and their relationship to social structure in Germany at the beginning of the 1970s."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"7";"Meinungsbild in der Bundesrepublik (Juni/Juli 1974)";"https://search.gesis.org/research_data/ZA0622";"ZA0622";"0";"1.0";"True";"The dataset captures opinions on political subjects and related attitudes in Germany during 1974."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"8";"Jugend und Politik in Deutschland 1973";"https://search.gesis.org/research_data/ZA0790";"ZA0790";"0";"1.0";"True";"This study concerns political behaviour and attitudes specifically among youth in Germany in 1973."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"9";"Politisches Interesse Jugendlicher 1978";"https://search.gesis.org/research_data/ZA0965";"ZA0965";"0";"1.0";"True";"Focuses on the political interests and attitudes of young people in Germany in 1978."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-4.1";"10";"Wahlbeteiligung und Wahlverhalten bei der Bundestagswahl 1972";"https://search.gesis.org/research_data/ZA0569";"ZA0569";"0";"1.0";"True";"This dataset covers voter turnout and voting behaviour for the 1972 federal election in Germany, directly addressing the query topic."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-5";"1";"Eurobarometer surveys (1970s waves including West Germany)";"https://www.gesis.org/eurobarometer";"";"0";"0.0";"False";"Eurobarometer conducted multiple waves across the 1970s that include representative West German samples. These surveys measure political attitudes, participation, trust in institutions, and views on European integration?directly relevant to political behaviour and attitudes in Germany during that decade."
"1";"Can you find GESIS datasets about Political behaviour and attitudes in Germany during the 1970s?";"ZA0840";"Federal Parliament Election 1972 (Panel: 2nd Wave, October 1971 - January 1972)";"V2_TOPIC_COUNTRY_TIME_SINGLE_TOPIC";"NO_WEB";"gpt-5.1";"1";"Political Attitudes, Political Participation and Voter Conduct in the Federal Republic of Germany 1976 (Pre-election Study)";"https://doi.org/10.4232/1.11656";"ZA5806";"0";"1.0";"True";"Focuses on political attitudes, participation, and voting behaviour in West Germany in 1976, directly matching the topic and period."
